,AL-GR,AL-ME,AT-CH,AT-CZ,AT-DE_LU,AT-HU,AT-IT,AT-SI,BA-HR,BA-ME,BA-RS,BE-DE_LU,BE-FR,BE-GB,BE-LU,BE-NL,BG-GR,BG-MK,BG-RO,BG-RS,BG-TR,CH-AT,CH-DE_LU,CH-FR,CH-IT,CZ-AT,CZ-DE_LU,CZ-PL,CZ-SK,DE_LU-AT,DE_LU-BE,DE_LU-CH,DE_LU-CZ,DE_LU-FR,DE_LU-NL,DE_LU-PL,DK-NL,DK-NO,DK-SE,EE-FI,EE-LV,ES-FR,ES-PT,FI-EE,FI-NO,FI-SE,FR-BE,FR-CH,FR-DE_LU,FR-ES,FR-GB,FR-IT,GB-BE,GB-FR,GB-IE,GB-NL,GB-NO,GR-AL,GR-BG,GR-IT,GR-MK,GR-TR,HR-BA,HR-HU,HR-RS,HR-SI,HU-AT,HU-HR,HU-RO,HU-RS,HU-SI,HU-SK,IE-GB,IT-AT,IT-CH,IT-FR,IT-GR,IT-ME,IT-MT,IT-SI,LT-LV,LT-PL,LT-SE,LU-BE,LV-EE,LV-LT,ME-AL,ME-BA,ME-IT,ME-RS,MK-BG,MK-GR,MK-RS,MT-IT,NL-BE,NL-DE_LU,NL-DK,NL-GB,NL-NO,NO-DK,NO-FI,NO-GB,NO-NL,NO-SE,PL-CZ,PL-DE_LU,PL-LT,PL-SE,PL-SK,PT-ES,RO-BG,RO-HU,RO-RS,RS-BA,RS-BG,RS-HR,RS-HU,RS-ME,RS-MK,RS-RO,SE-DK,SE-FI,SE-LT,SE-NO,SE-PL,SI-AT,SI-HR,SI-HU,SI-IT,SK-CZ,SK-HU,SK-PL,TR-BG,TR-GR
2025-06-24 01:45:00+00:00,,,,0.0,547.0,830.0,48.0,1309.0,,,,851.0,0.0,0.0,59.0,,,,,,,,0.0,,,1231.0,59.0,0.0,1336.0,1513.0,0.0,382.0,1522.0,0.0,1473.0,1403.0,647.0,964.0,,,,0.0,,,,,1421.0,,2272.0,770.0,,3817.0,514.0,,,994.0,,,,,,,,0.0,,0.0,0.0,670.0,480.0,,235.0,,,0.0,,0.0,,,26.0,0.0,,256.0,,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,1253.0,0.0,0.0,,1057.0,,,0.0,,,,,,,,,,,,,,0.0,443.0,0.0,720.0,0.0,,0.0,,
2025-06-24 02:00:00+00:00,0.0,0.0,0.0,0.0,539.0,770.0,45.0,1227.0,0.0,523.0,0.0,1010.0,0.0,0.0,27.0,0.0,193.0,173.0,231.0,28.0,2.0,447.0,0.0,0.0,618.0,1333.0,86.0,0.0,1401.0,1470.0,0.0,522.0,1502.0,0.0,1434.0,1294.0,621.0,1080.0,0.0,0.0,281.0,0.0,1102.0,620.0,0.0,78.0,1275.0,2341.0,2170.0,770.0,79.0,3768.0,733.0,312.0,318.0,1027.0,0.0,155.0,0.0,124.0,0.0,0.0,95.0,0.0,38.0,0.0,0.0,642.0,474.0,69.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,199.0,313.0,0.0,0.0,161.0,0.0,0.0,71.0,0.0,0.0,108.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,593.0,501.0,1299.0,0.0,0.0,0.0,1070.0,0.0,236.0,0.0,83.0,77.0,0.0,0.0,0.0,91.0,2.0,0.0,1838.0,1152.0,0.0,535.0,498.0,0.0,452.0,0.0,801.0,0.0,2481.0,0.0,83.0,105.0
2025-06-24 02:15:00+00:00,,,,0.0,502.0,764.0,47.0,1212.0,,,,1023.0,0.0,0.0,23.0,,,,,,,,0.0,,,1378.0,78.0,0.0,1417.0,1498.0,0.0,537.0,1543.0,0.0,1524.0,1357.0,611.0,1094.0,,,,0.0,,,,,1367.0,,2165.0,1055.0,,3781.0,738.0,,,1027.0,,,,,,,,0.0,,0.0,0.0,648.0,472.0,,227.0,,,0.0,,0.0,,,37.0,0.0,,226.0,,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,1296.0,0.0,0.0,,1075.0,,,0.0,,,,,,,,,,,,,,0.0,485.0,0.0,755.0,0.0,,0.0,,
2025-06-24 02:30:00+00:00,,,,0.0,558.0,735.0,47.0,1184.0,,,,1025.0,0.0,0.0,26.0,,,,,,,,0.0,,,1419.0,92.0,0.0,1398.0,1454.0,0.0,502.0,1559.0,0.0,1557.0,1337.0,598.0,1095.0,,,,0.0,,,,,1338.0,,2112.0,1095.0,,3718.0,738.0,,,1027.0,,,,,,,,0.0,,0.0,0.0,633.0,458.0,,233.0,,,0.0,,0.0,,,37.0,0.0,,188.0,,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,1339.0,0.0,0.0,,1069.0,,,0.0,,,,,,,,,,,,,,0.0,465.0,0.0,744.0,0.0,,0.0,,
2025-06-24 02:45:00+00:00,,,,0.0,497.0,732.0,50.0,1194.0,,,,922.0,0.0,0.0,48.0,,,,,,,,0.0,,,1450.0,79.0,0.0,1446.0,1459.0,0.0,442.0,1621.0,0.0,1356.0,1388.0,564.0,1095.0,,,,0.0,,,,,1268.0,,2171.0,1035.0,,3777.0,737.0,,,1021.0,,,,,,,,0.0,,0.0,0.0,624.0,479.0,,223.0,,,0.0,,0.0,,,37.0,0.0,,243.0,,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,1373.0,0.0,0.0,,1069.0,,,0.0,,,,,,,,,,,,,,0.0,484.0,0.0,730.0,0.0,,0.0,,
2025-06-24 03:00:00+00:00,0.0,0.0,0.0,0.0,491.0,575.0,51.0,1016.0,52.0,484.0,0.0,146.0,0.0,0.0,146.0,323.0,143.0,176.0,405.0,95.0,2.0,518.0,0.0,0.0,583.0,1413.0,120.0,0.0,1276.0,1196.0,391.0,307.0,1543.0,0.0,916.0,1225.0,451.0,1101.0,0.0,0.0,55.0,0.0,793.0,356.0,0.0,0.0,1251.0,2272.0,2408.0,998.0,0.0,3751.0,678.0,893.0,170.0,992.0,0.0,220.0,0.0,124.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,454.0,1.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0,159.0,229.0,0.0,0.0,11.0,0.0,0.0,68.0,0.0,0.0,36.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,728.0,583.0,398.0,1363.0,0.0,0.0,0.0,1089.0,0.0,157.0,0.0,187.0,107.0,0.0,39.0,42.0,60.0,0.0,0.0,1807.0,1309.0,0.0,658.0,475.0,0.0,333.0,0.0,832.0,0.0,2303.0,0.0,114.0,100.0
2025-06-24 03:15:00+00:00,,,,0.0,502.0,547.0,50.0,1026.0,,,,165.0,0.0,0.0,165.0,,,,,,,,0.0,,,1439.0,91.0,0.0,1296.0,1317.0,523.0,298.0,1581.0,0.0,870.0,1201.0,438.0,1103.0,,,,0.0,,,,,1300.0,,2455.0,1093.0,,3773.0,678.0,,,992.0,,,,,,,,0.0,,0.0,0.0,522.0,485.0,,208.0,,,0.0,,0.0,,,38.0,0.0,,212.0,,0.0,,,,,,,,,,0.0,,724.0,0.0,0.0,,0.0,,,,,1364.0,0.0,0.0,,1071.0,,,0.0,,,,,,,,,,,,,,0.0,376.0,0.0,800.0,0.0,,0.0,,
2025-06-24 03:30:00+00:00,,,,0.0,526.0,527.0,46.0,987.0,,,,140.0,0.0,0.0,140.0,,,,,,,,0.0,,,1438.0,40.0,0.0,1301.0,1441.0,520.0,158.0,1621.0,0.0,798.0,1270.0,437.0,1103.0,,,,0.0,,,,,1362.0,,2488.0,1043.0,,3766.0,678.0,,,992.0,,,,,,,,0.0,,0.0,0.0,484.0,478.0,,198.0,,,0.0,,0.0,,,39.0,0.0,,158.0,,0.0,,,,,,,,,,0.0,,757.0,0.0,0.0,,0.0,,,,,1361.0,0.0,0.0,,1049.0,,,0.0,,,,,,,,,,,,,,0.0,379.0,0.0,730.0,0.0,,0.0,,
2025-06-24 03:45:00+00:00,,,,0.0,495.0,487.0,52.0,978.0,,,,134.0,0.0,0.0,134.0,,,,,,,,13.0,,,1444.0,15.0,0.0,1273.0,1576.0,511.0,0.0,1600.0,0.0,664.0,1226.0,398.0,1107.0,,,,0.0,,,,,1494.0,,2494.0,1000.0,,3671.0,678.0,,,1002.0,,,,,,,,0.0,,0.0,0.0,480.0,434.0,,197.0,,,0.0,,0.0,,,40.0,0.0,,221.0,,0.0,,,,,,,,,,0.0,,724.0,0.0,0.0,,0.0,,,,,1339.0,0.0,0.0,,987.0,,,0.0,,,,,,,,,,,,,,0.0,386.0,0.0,697.0,0.0,,0.0,,
2025-06-24 04:00:00+00:00,0.0,52.0,0.0,0.0,448.0,370.0,50.0,848.0,385.0,243.0,0.0,135.0,0.0,0.0,135.0,621.0,176.0,227.0,413.0,238.0,4.0,359.0,0.0,0.0,555.0,1472.0,44.0,0.0,1162.0,1435.0,378.0,64.0,1521.0,0.0,720.0,1496.0,44.0,1162.0,0.0,51.0,0.0,0.0,87.0,16.0,0.0,0.0,1943.0,2002.0,2630.0,997.0,0.0,3647.0,731.0,2097.0,110.0,1021.0,0.0,346.0,0.0,116.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,422.0,243.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,358.0,192.0,67.0,0.0,354.0,0.0,0.0,10.0,67.0,61.0,0.0,8.0,0.0,0.0,0.0,691.0,2.0,0.0,0.0,0.0,0.0,1037.0,615.0,297.0,1418.0,0.0,0.0,0.0,977.0,127.0,22.0,0.0,115.0,183.0,0.0,176.0,97.0,0.0,60.0,0.0,1583.0,1318.0,0.0,741.0,287.0,0.0,315.0,0.0,776.0,0.0,2034.0,0.0,87.0,107.0
2025-06-24 04:15:00+00:00,,,,0.0,493.0,275.0,46.0,788.0,,,,154.0,0.0,0.0,154.0,,,,,,,,0.0,,,1427.0,5.0,0.0,1083.0,1574.0,363.0,70.0,1537.0,0.0,703.0,1442.0,1.0,1170.0,,,,0.0,,,,,2141.0,,2640.0,1015.0,,3579.0,731.0,,,1021.0,,,,,,,,0.0,,0.0,0.0,366.0,181.0,,202.0,,,0.0,,0.0,,,30.0,0.0,,228.0,,0.0,,,,,,,,,,0.0,,719.0,2.0,0.0,,0.0,,,,,1347.0,0.0,0.0,,908.0,,,0.0,,,,,,,,,,,,,,0.0,246.0,0.0,783.0,0.0,,0.0,,
2025-06-24 04:30:00+00:00,,,,0.0,502.0,186.0,46.0,744.0,,,,139.0,0.0,0.0,139.0,,,,,,,,89.0,,,1418.0,0.0,0.0,1004.0,1532.0,364.0,0.0,1544.0,0.0,720.0,1387.0,1.0,1170.0,,,,0.0,,,,,2232.0,,2664.0,1003.0,,3658.0,731.0,,,1021.0,,,,,,,,0.0,,0.0,0.0,340.0,157.0,,216.0,,,0.0,,0.0,,,25.0,0.0,,250.0,,0.0,,,,,,,,,,0.0,,661.0,2.0,0.0,,0.0,,,,,1415.0,0.0,0.0,,933.0,,,0.0,,,,,,,,,,,,,,0.0,185.0,0.0,798.0,0.0,,0.0,,
2025-06-24 04:45:00+00:00,,,,0.0,485.0,98.0,48.0,721.0,,,,147.0,0.0,0.0,147.0,,,,,,,,79.0,,,1450.0,0.0,0.0,966.0,1506.0,361.0,0.0,1503.0,0.0,660.0,1219.0,60.0,1168.0,,,,0.0,,,,,1953.0,,2458.0,841.0,,3595.0,730.0,,,1021.0,,,,,,,,0.0,,0.0,0.0,389.0,132.0,,244.0,,,0.0,,0.0,,,21.0,0.0,,196.0,,0.0,,,,,,,,,,0.0,,830.0,0.0,0.0,,0.0,,,,,1460.0,0.0,0.0,,930.0,,,0.0,,,,,,,,,,,,,,0.0,177.0,0.0,810.0,0.0,,0.0,,
2025-06-24 05:00:00+00:00,0.0,167.0,0.0,0.0,453.0,1.0,46.0,747.0,618.0,70.0,0.0,118.0,0.0,0.0,118.0,0.0,241.0,309.0,624.0,447.0,12.0,122.0,0.0,0.0,479.0,1440.0,0.0,0.0,901.0,1640.0,276.0,166.0,1690.0,0.0,553.0,1106.0,608.0,1144.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,1349.0,1754.0,1011.0,27.0,3249.0,623.0,184.0,121.0,792.0,0.0,414.0,0.0,124.0,84.0,0.0,0.0,0.0,0.0,0.0,39.0,440.0,54.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,367.0,174.0,262.0,0.0,432.0,0.0,0.0,52.0,64.0,160.0,0.0,0.0,0.0,0.0,209.0,727.0,0.0,0.0,0.0,0.0,0.0,1427.0,620.0,287.0,1490.0,0.0,0.0,0.0,864.0,237.0,0.0,0.0,169.0,237.0,0.0,238.0,81.0,0.0,112.0,0.0,1834.0,1323.0,0.0,680.0,167.0,0.0,55.0,0.0,840.0,0.0,1740.0,0.0,48.0,116.0
2025-06-24 05:15:00+00:00,,,,0.0,421.0,0.0,50.0,728.0,,,,125.0,0.0,0.0,125.0,,,,,,,,0.0,,,1432.0,0.0,0.0,799.0,1698.0,244.0,196.0,1665.0,0.0,491.0,1035.0,697.0,1110.0,,,,0.0,,,,,802.0,,1504.0,1064.0,,3166.0,622.0,,,791.0,,,,,,,,0.0,,4.0,129.0,524.0,14.0,,358.0,,,0.0,,0.0,,,20.0,0.0,,157.0,,0.0,,,,,,,,,,0.0,,823.0,0.0,0.0,,0.0,,,,,1457.0,0.0,0.0,,881.0,,,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,885.0,0.0,,0.0,,
2025-06-24 05:30:00+00:00,,,,0.0,355.0,0.0,50.0,704.0,,,,96.0,0.0,0.0,96.0,,,,,,,,0.0,,,1420.0,0.0,0.0,746.0,1669.0,315.0,254.0,1589.0,0.0,492.0,864.0,700.0,1221.0,,,,0.0,,,,,818.0,,1438.0,1120.0,,3165.0,622.0,,,791.0,,,,,,,,0.0,,44.0,188.0,540.0,1.0,,380.0,,,0.0,,0.0,,,21.0,0.0,,216.0,,0.0,,,,,,,,,,0.0,,762.0,0.0,0.0,,0.0,,,,,1393.0,0.0,0.0,,817.0,,,8.0,,,,,,,,,,,,,,0.0,0.0,0.0,928.0,0.0,,0.0,,
2025-06-24 05:45:00+00:00,,,,0.0,226.0,0.0,51.0,658.0,,,,109.0,0.0,0.0,109.0,,,,,,,,0.0,,,1424.0,0.0,0.0,645.0,1485.0,304.0,253.0,1445.0,0.0,513.0,809.0,700.0,1321.0,,,,0.0,,,,,820.0,,1382.0,1119.0,,3138.0,589.0,,,789.0,,,,,,,,0.0,,128.0,274.0,552.0,0.0,,418.0,,,0.0,,0.0,,,21.0,0.0,,8.0,,0.0,,,,,,,,,,0.0,,653.0,0.0,0.0,,0.0,,,,,1434.0,0.0,0.0,,819.0,,,32.0,,,,,,,,,,,,,,0.0,0.0,0.0,995.0,0.0,,0.0,,
2025-06-24 06:00:00+00:00,0.0,162.0,580.0,0.0,80.0,0.0,52.0,642.0,663.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,295.0,995.0,502.0,23.0,0.0,0.0,0.0,547.0,1317.0,0.0,0.0,660.0,1847.0,581.0,583.0,1477.0,0.0,657.0,819.0,700.0,1568.0,0.0,238.0,0.0,0.0,330.0,0.0,0.0,0.0,304.0,748.0,485.0,1083.0,2395.0,2928.0,24.0,0.0,479.0,477.0,0.0,405.0,0.0,124.0,112.0,0.0,0.0,0.0,0.0,37.0,271.0,577.0,48.0,3.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,299.0,83.0,548.0,46.0,455.0,0.0,0.0,93.0,31.0,122.0,0.0,0.0,0.0,0.0,983.0,437.0,0.0,0.0,0.0,0.0,0.0,1445.0,621.0,456.0,1539.0,0.0,0.0,245.0,923.0,0.0,0.0,0.0,133.0,278.0,0.0,261.0,27.0,0.0,136.0,0.0,1977.0,1385.0,0.0,608.0,0.0,0.0,0.0,0.0,850.0,0.0,1430.0,0.0,43.0,138.0
2025-06-24 06:15:00+00:00,,,,0.0,34.0,0.0,51.0,665.0,,,,0.0,0.0,10.0,0.0,,,,,,,,0.0,,,1294.0,0.0,0.0,647.0,1820.0,606.0,904.0,1350.0,16.0,814.0,811.0,700.0,1480.0,,,,0.0,,,,,264.0,,237.0,1087.0,,2776.0,0.0,,,476.0,,,,,,,,0.0,,88.0,332.0,649.0,40.0,,469.0,,,0.0,,0.0,,,26.0,0.0,,141.0,,51.0,,,,,,,,,,0.0,,720.0,0.0,0.0,,0.0,,,,,1661.0,0.0,0.0,,881.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,963.0,0.0,,0.0,,
2025-06-24 06:30:00+00:00,,,,0.0,60.0,0.0,51.0,590.0,,,,0.0,0.0,10.0,0.0,,,,,,,,0.0,,,1305.0,0.0,0.0,541.0,1718.0,590.0,1170.0,1236.0,67.0,849.0,649.0,700.0,1591.0,,,,0.0,,,,,183.0,,95.0,1265.0,,2572.0,0.0,,,476.0,,,,,,,,0.0,,194.0,427.0,656.0,13.0,,512.0,,,0.0,,0.0,,,27.0,0.0,,135.0,,31.0,,,,,,,,,,0.0,,691.0,0.0,0.0,,0.0,,,,,1700.0,0.0,0.0,,934.0,,,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1047.0,0.0,,0.0,,
2025-06-24 06:45:00+00:00,,,,0.0,54.0,0.0,48.0,506.0,,,,0.0,0.0,45.0,0.0,,,,,,,,0.0,,,1201.0,0.0,0.0,414.0,1817.0,628.0,1232.0,1006.0,173.0,721.0,579.0,700.0,1606.0,,,,0.0,,,,,212.0,,0.0,1241.0,,2616.0,0.0,,,317.0,,,,,,,,0.0,,190.0,469.0,660.0,7.0,,515.0,,,0.0,,0.0,,,25.0,0.0,,95.0,,48.0,,,,,,,,,,0.0,,468.0,0.0,0.0,,0.0,,,,,1688.0,0.0,0.0,,820.0,,,5.0,,,,,,,,,,,,,,0.0,0.0,0.0,978.0,0.0,,0.0,,
2025-06-24 07:00:00+00:00,0.0,207.0,1099.0,0.0,26.0,0.0,43.0,525.0,532.0,48.0,0.0,0.0,0.0,626.0,0.0,0.0,340.0,357.0,954.0,602.0,90.0,0.0,0.0,0.0,429.0,1038.0,0.0,0.0,274.0,1976.0,857.0,1233.0,1101.0,199.0,378.0,970.0,700.0,1606.0,0.0,325.0,0.0,0.0,1453.0,0.0,0.0,0.0,347.0,701.0,0.0,1182.0,3045.0,2486.0,0.0,0.0,987.0,0.0,0.0,433.0,0.0,124.0,119.0,0.0,0.0,0.0,0.0,61.0,452.0,752.0,0.0,134.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,518.0,0.0,593.0,40.0,473.0,0.0,0.0,167.0,14.0,230.0,0.0,0.0,0.0,0.0,527.0,468.0,0.0,174.0,0.0,0.0,0.0,1437.0,557.0,515.0,1493.0,0.0,194.0,562.0,627.0,0.0,0.0,79.0,273.0,316.0,0.0,227.0,0.0,0.0,163.0,0.0,1882.0,1317.0,0.0,611.0,0.0,0.0,0.0,0.0,787.0,0.0,1109.0,0.0,11.0,144.0
2025-06-24 07:15:00+00:00,,,,0.0,161.0,0.0,49.0,533.0,,,,0.0,0.0,660.0,0.0,,,,,,,,0.0,,,972.0,0.0,0.0,222.0,1970.0,848.0,1180.0,1213.0,314.0,470.0,998.0,700.0,1607.0,,,,0.0,,,,,65.0,,0.0,587.0,,2317.0,0.0,,,0.0,,,,,,,,0.0,,44.0,448.0,815.0,0.0,,552.0,,,0.0,,0.0,,,23.0,0.0,,0.0,,29.0,,,,,,,,,,0.0,,706.0,0.0,174.0,,0.0,,,,,1603.0,0.0,138.0,,734.0,,,77.0,,,,,,,,,,,,,,0.0,0.0,0.0,739.0,0.0,,0.0,,
2025-06-24 07:30:00+00:00,,,,0.0,218.0,0.0,50.0,581.0,,,,0.0,42.0,660.0,0.0,,,,,,,,0.0,,,924.0,0.0,0.0,200.0,2080.0,726.0,1367.0,1204.0,532.0,405.0,804.0,700.0,1606.0,,,,0.0,,,,,0.0,,0.0,968.0,,2127.0,0.0,,,0.0,,,,,,,,0.0,,79.0,442.0,863.0,0.0,,570.0,,,0.0,,0.0,,,25.0,0.0,,0.0,,35.0,,,,,,,,,,0.0,,548.0,0.0,174.0,,0.0,,,,,1601.0,0.0,196.0,,720.0,,,64.0,,,,,,,,,,,,,,0.0,0.0,0.0,832.0,0.0,,0.0,,
2025-06-24 07:45:00+00:00,,,,0.0,161.0,0.0,51.0,610.0,,,,6.0,0.0,666.0,6.0,,,,,,,,0.0,,,842.0,0.0,0.0,143.0,2170.0,779.0,1268.0,1128.0,405.0,538.0,616.0,700.0,1607.0,,,,0.0,,,,,38.0,,0.0,1276.0,,2129.0,0.0,,,0.0,,,,,,,,0.0,,142.0,425.0,881.0,0.0,,588.0,,,0.0,,0.0,,,24.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,479.0,0.0,303.0,,0.0,,,,,1518.0,0.0,117.0,,697.0,,,82.0,,,,,,,,,,,,,,0.0,0.0,0.0,969.0,0.0,,0.0,,
2025-06-24 08:00:00+00:00,0.0,113.0,1348.0,0.0,151.0,0.0,51.0,680.0,279.0,81.0,0.0,20.0,0.0,909.0,20.0,198.0,317.0,286.0,721.0,506.0,394.0,0.0,0.0,0.0,481.0,518.0,0.0,0.0,204.0,2172.0,874.0,931.0,1262.0,115.0,122.0,886.0,700.0,1606.0,0.0,429.0,0.0,0.0,2108.0,0.0,0.0,0.0,338.0,529.0,126.0,1329.0,3059.0,2268.0,0.0,0.0,1043.0,0.0,0.0,356.0,0.0,124.0,53.0,70.0,0.0,0.0,0.0,0.0,227.0,954.0,2.0,219.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,579.0,0.0,362.0,0.0,434.0,0.0,0.0,49.0,13.0,123.0,4.0,1.0,0.0,0.0,0.0,825.0,0.0,1026.0,0.0,0.0,0.0,1214.0,352.0,538.0,1420.0,0.0,82.0,457.0,606.0,0.0,0.0,14.0,287.0,212.0,0.0,63.0,0.0,0.0,123.0,0.0,1749.0,1274.0,0.0,625.0,0.0,0.0,189.0,0.0,726.0,0.0,782.0,0.0,0.0,6.0
2025-06-24 08:15:00+00:00,,,,0.0,239.0,0.0,45.0,712.0,,,,13.0,0.0,914.0,13.0,,,,,,,,0.0,,,429.0,0.0,0.0,213.0,2143.0,852.0,838.0,1148.0,118.0,126.0,989.0,700.0,1606.0,,,,0.0,,,,,376.0,,161.0,1212.0,,2161.0,0.0,,,0.0,,,,,,,,0.0,,0.0,131.0,964.0,25.0,,497.0,,,0.0,,0.0,,,32.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,834.0,0.0,1025.0,,0.0,,,,,1333.0,0.0,133.0,,620.0,,,6.0,,,,,,,,,,,,,,0.0,254.0,0.0,686.0,0.0,,0.0,,
2025-06-24 08:30:00+00:00,,,,0.0,203.0,11.0,51.0,787.0,,,,14.0,0.0,914.0,14.0,,,,,,,,0.0,,,338.0,0.0,0.0,253.0,2257.0,876.0,1006.0,1109.0,179.0,3.0,849.0,700.0,1606.0,,,,0.0,,,,,284.0,,32.0,1327.0,,2276.0,0.0,,,0.0,,,,,,,,0.0,,0.0,12.0,990.0,76.0,,492.0,,,0.0,,0.0,,,32.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,1153.0,0.0,1025.0,,0.0,,,,,1332.0,0.0,105.0,,635.0,,,0.0,,,,,,,,,,,,,,0.0,291.0,0.0,716.0,0.0,,0.0,,
2025-06-24 08:45:00+00:00,,,,0.0,193.0,59.0,43.0,832.0,,,,8.0,0.0,914.0,8.0,,,,,,,,0.0,,,252.0,0.0,0.0,238.0,2268.0,827.0,957.0,1007.0,368.0,0.0,580.0,700.0,1606.0,,,,0.0,,,,,357.0,,0.0,1317.0,,2245.0,0.0,,,0.0,,,,,,,,0.0,,0.0,3.0,1030.0,55.0,,509.0,,,0.0,,0.0,,,34.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,1155.0,0.0,1025.0,,0.0,,,,,1355.0,0.0,58.0,,589.0,,,0.0,,,,,,,,,,,,,,0.0,298.0,0.0,765.0,0.0,,0.0,,
2025-06-24 09:00:00+00:00,0.0,71.0,1335.0,0.0,110.0,87.0,46.0,803.0,185.0,107.0,0.0,0.0,0.0,935.0,0.0,141.0,354.0,291.0,537.0,471.0,407.0,0.0,0.0,0.0,508.0,310.0,0.0,0.0,317.0,2620.0,871.0,935.0,1098.0,461.0,198.0,677.0,697.0,1606.0,0.0,499.0,0.0,0.0,2635.0,0.0,0.0,0.0,490.0,354.0,0.0,1325.0,3059.0,2313.0,0.0,0.0,1043.0,0.0,0.0,286.0,0.0,124.0,6.0,49.0,0.0,0.0,14.0,0.0,1.0,1069.0,37.0,277.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,502.0,0.0,306.0,31.0,310.0,0.0,0.0,20.0,13.0,103.0,6.0,39.0,0.0,0.0,14.0,989.0,0.0,1021.0,0.0,0.0,0.0,756.0,86.0,534.0,1349.0,0.0,76.0,468.0,563.0,0.0,3.0,0.0,293.0,179.0,0.0,0.0,0.0,0.0,118.0,0.0,1403.0,1379.0,0.0,545.0,0.0,0.0,390.0,0.0,681.0,0.0,686.0,0.0,0.0,3.0
2025-06-24 09:15:00+00:00,,,,0.0,80.0,155.0,48.0,836.0,,,,0.0,0.0,935.0,0.0,,,,,,,,0.0,,,260.0,0.0,0.0,321.0,2632.0,869.0,958.0,1103.0,418.0,328.0,520.0,647.0,1606.0,,,,0.0,,,,,427.0,,0.0,1307.0,,2242.0,0.0,,,0.0,,,,,,,,0.0,,0.0,0.0,1092.0,50.0,,506.0,,,0.0,,0.0,,,24.0,0.0,,0.0,,33.0,,,,,,,,,,0.0,,1180.0,0.0,1022.0,,0.0,,,,,1351.0,0.0,89.0,,608.0,,,0.0,,,,,,,,,,,,,,0.0,462.0,0.0,609.0,0.0,,0.0,,
2025-06-24 09:30:00+00:00,,,,0.0,58.0,261.0,49.0,898.0,,,,0.0,0.0,934.0,0.0,,,,,,,,0.0,,,202.0,0.0,0.0,358.0,2621.0,831.0,910.0,1098.0,300.0,333.0,543.0,506.0,1606.0,,,,0.0,,,,,494.0,,0.0,1358.0,,2327.0,0.0,,,0.0,,,,,,,,0.0,,0.0,0.0,1122.0,57.0,,497.0,,,0.0,,0.0,,,26.0,0.0,,0.0,,35.0,,,,,,,,,,0.0,,1196.0,0.0,1022.0,,0.0,,,,,1204.0,0.0,179.0,,517.0,,,0.0,,,,,,,,,,,,,,0.0,527.0,0.0,564.0,0.0,,0.0,,
2025-06-24 09:45:00+00:00,,,,0.0,89.0,252.0,51.0,878.0,,,,0.0,0.0,928.0,0.0,,,,,,,,0.0,,,158.0,0.0,0.0,288.0,2658.0,905.0,967.0,1006.0,892.0,307.0,499.0,467.0,1591.0,,,,0.0,,,,,208.0,,0.0,1264.0,,2081.0,0.0,,,0.0,,,,,,,,0.0,,0.0,0.0,1152.0,64.0,,523.0,,,0.0,,0.0,,,34.0,0.0,,76.0,,79.0,,,,,,,,,,0.0,,964.0,0.0,1023.0,,0.0,,,,,1276.0,0.0,0.0,,614.0,,,0.0,,,,,,,,,,,,,,0.0,490.0,0.0,634.0,0.0,,0.0,,
